campaign_id,platform_category,canonical_artist,canonical_product,objective,project_no,product_number_type,campaign_start_date,spend,impressions,reach,video_views,link_clicks,interactions,comments,likes,reactions,shares,follows,conversions,campaign_end_date,campaign_duration_days,total_awareness_metrics,total_traffic_metrics,total_engagement_metrics,streams_during_campaign,streams_10day_post,baseline_streams_14day_pre,streaming_trackable,baseline_start,baseline_end,during_start,during_end,decay_start,decay_end,overlap_days_baseline,overlap_days_during,overlap_days_decay,overlap_ratio_baseline,overlap_ratio_during,overlap_ratio_decay,any_overlap_count
470239029433,youtube,Gordon_Cole,Rita_Appears,video_views,663102993334,Track URI,2023-03-17,437.154977691,30946,2376,20291,62,26768,0,0,0,0,0,0,2023-03-31,15,51237,62,6477,326512.0,0.0,14647.92857142857,track,2023-03-03,2023-03-16,2023-03-17,2023-03-31,2023-04-01,2023-04-10,0.0,57.0,0.0,0.0,3.8,0.0,4
479853752080,youtube,Dale_Cooper,Desert_Power,video_views,569131587866,Track URI,2023-02-26,308.62479537,554160,63576,8318,0,11886,0,0,0,0,0,0,2023-03-16,19,562478,0,3568,0.0,0.0,0.0,track,2023-02-12,2023-02-25,2023-02-26,2023-03-16,2023-03-17,2023-03-26,0.0,28.0,8.0,0.0,1.4736842105263157,0.8,2
490610411656,youtube,Major_Briggs,Blue_Velvet_Curtain,video_views,106206807592,Track URI,2023-03-19,82.137698632,95050,16054,1123,0,1499,0,0,0,0,0,0,2023-03-30,12,96173,0,376,0.0,0.0,0.0,track,2023-03-05,2023-03-18,2023-03-19,2023-03-30,2023-03-31,2023-04-09,0.0,22.0,1.0,0.0,1.8333333333333333,0.1,2
492298462027,youtube,Killer_BOB,Hexed,video_views,60541139717,Album URI,2023-03-25,409.295323484,407647,115000,6110,0,6695,0,0,0,0,0,0,2023-03-31,7,413757,0,585,1639504.0,0.0,354244.5,non_track,2023-03-11,2023-03-24,2023-03-25,2023-03-31,2023-04-01,2023-04-10,14.0,28.0,0.0,1.0,4.0,0.0,4
494531937150,youtube,Lula_Fortune,Recklessly,video_views,903864886418,URL,2023-03-03,280.94822185,23469,4048,13875,54,18505,0,0,0,0,0,0,2023-03-09,7,37344,54,4630,70111.0,88865.0,13051.714285714286,non_track,2023-02-17,2023-03-02,2023-03-03,2023-03-09,2023-03-10,2023-03-19,21.0,0.0,0.0,1.5,0.0,0.0,0
527220304700,youtube,Log_Lady,Got_a_Light_Again,video_views,791586853774,Album URI,2023-02-17,448.908438699,34208,4056,20496,65,26951,0,0,0,0,0,0,2023-02-26,10,54704,65,6455,279931.0,182779.0,17775.928571428572,non_track,2023-02-03,2023-02-16,2023-02-17,2023-02-26,2023-02-27,2023-03-08,14.0,20.0,10.0,1.0,2.0,1.0,2
530957569739,youtube,Marietta_Fortune,Moods,video_views,885708690504,URL,2023-03-03,280.59371832,27150,6585,16381,94,21776,0,0,0,0,0,0,2023-03-07,5,43531,94,5395,0.0,0.0,0.0,non_track,2023-02-17,2023-03-02,2023-03-03,2023-03-07,2023-03-08,2023-03-17,3.0,9.0,23.0,0.21428571428571427,1.8,2.3,3
533285082540,youtube,Log_Lady,Ame_Solitaire,video_views,791586853774,Track URI,2023-01-13,863.584566156,1860000,211962,33682,0,42220,0,0,0,0,0,0,2023-01-20,8,1893682,0,8538,78272.0,66951.0,6841.428571428572,track,2022-12-30,2023-01-12,2023-01-13,2023-01-20,2023-01-21,2023-01-30,2.0,16.0,0.0,0.14285714285714285,2.0,0.0,2
534180188573,youtube,Thomas_Eckhardt,Shattered_Glass,video_views,481488058188,Track URI,2023-02-12,393.82290661,569182,58488,6256,0,6303,0,0,0,0,0,0,2023-02-28,17,575438,0,47,117696.0,75845.0,7267.0,track,2023-01-29,2023-02-11,2023-02-12,2023-02-28,2023-03-01,2023-03-10,0.0,34.0,1.0,0.0,2.0,0.1,2
535219151247,youtube,Senorita_Dido,Crying_in_Spanish,video_views,432191283317,Track URI,2023-01-27,281.16479455,25494,3110,13519,77,19313,0,0,0,0,0,0,2023-02-05,10,39013,77,5794,108017.0,112729.0,12053.92857142857,track,2023-01-13,2023-01-26,2023-01-27,2023-02-05,2023-02-06,2023-02-15,26.0,26.0,0.0,1.8571428571428572,2.6,0.0,3
551881047423,youtube,Lady_Jessica,Llorando,video_views,970016308958,Track URI,2023-03-25,280.750065194,18496,3249,12402,30,16003,0,0,0,0,0,0,2023-03-31,7,30898,30,3601,0.0,0.0,0.0,track,2023-03-11,2023-03-24,2023-03-25,2023-03-31,2023-04-01,2023-04-10,0.0,21.0,0.0,0.0,3.0,0.0,3
552211999430,youtube,Gordon_Cole,Amulet,video_views,663102993334,Album URI,2023-01-13,279.016689645,313084,47132,3907,0,4229,0,0,0,0,0,0,2023-01-20,8,316991,0,322,162460.0,135125.0,10642.07142857143,non_track,2022-12-30,2023-01-12,2023-01-13,2023-01-20,2023-01-21,2023-01-30,0.0,8.0,0.0,0.0,1.0,0.0,1
556546615141,youtube,Castigliane_Brothers,Unanswered_Questions,video_views,214383967636,Track URI,2023-03-26,163.53828309,241820,52677,3281,0,3362,0,0,0,0,0,0,2023-03-31,6,245101,0,81,90961.0,0.0,29494.14285714286,track,2023-03-12,2023-03-25,2023-03-26,2023-03-31,2023-04-01,2023-04-10,12.0,9.0,0.0,0.8571428571428571,1.5,0.0,2
560676048583,youtube,Killer_BOB,Hexed,video_views,60541139717,Album URI,2023-03-25,492.6378589,33030,5545,22377,45,28396,0,0,0,0,0,0,2023-03-31,7,55407,45,6019,1639504.0,0.0,354244.5,non_track,2023-03-11,2023-03-24,2023-03-25,2023-03-31,2023-04-01,2023-04-10,14.0,28.0,0.0,1.0,4.0,0.0,4
572597075278,snapchat,Mrs_Tremonds_Grandson,Witching_Hour,awareness,766135693451,Track URI,2023-02-06,2468.8,501414,221551,43053,1227,0,0,0,0,0,0,0,2023-03-13,36,544467,1227,0,0.0,0.0,0.0,track,2023-01-23,2023-02-05,2023-02-06,2023-03-13,2023-03-14,2023-03-23,0.0,37.0,10.0,0.0,1.0277777777777777,1.0,2
579785661791,youtube,Sailor_Ripley,Premonition,video_views,965988138346,Track URI,2023-01-27,421.67960186,607005,91765,13566,0,14394,0,0,0,0,0,0,2023-02-03,8,620571,0,828,1401874.0,1077345.0,59610.92857142857,track,2023-01-13,2023-01-26,2023-01-27,2023-02-03,2023-02-04,2023-02-13,0.0,24.0,20.0,0.0,3.0,2.0,3
579883554706,youtube,Lady_Jessica,Llorando,video_views,970016308958,Track URI,2023-03-25,92.935267343,104225,19903,1215,0,1487,0,0,0,0,0,0,2023-03-31,7,105440,0,272,0.0,0.0,0.0,track,2023-03-11,2023-03-24,2023-03-25,2023-03-31,2023-04-01,2023-04-10,0.0,21.0,0.0,0.0,3.0,0.0,3
604552239763,youtube,Frank_Booth,Today_No_Music!,video_views,913729878833,Album URI,2023-03-03,1123.91537463,1215426,75001,34527,0,36774,0,0,0,0,0,0,2023-03-21,19,1249953,0,2247,0.0,0.0,0.0,non_track,2023-02-17,2023-03-02,2023-03-03,2023-03-21,2023-03-22,2023-03-31,17.0,19.0,4.0,1.2142857142857142,1.0,0.4,1
614859168991,youtube,Betty_Elms,Finally_together,video_views,778416221539,Track URI,2023-01-20,1234.339204567,2509943,238795,62227,0,74191,0,0,0,0,0,0,2023-02-02,14,2572170,0,11964,1021312.0,420800.0,49720.5,track,2023-01-06,2023-01-19,2023-01-20,2023-02-02,2023-02-03,2023-02-12,20.0,42.0,15.0,1.4285714285714286,3.0,1.5,3
616920207316,youtube,Julee_Cruise_Herself,Moon_Dance,video_views,858742406523,Album URI,2023-03-19,323.677391513,383972,39471,5494,0,7693,0,0,0,0,0,0,2023-03-31,13,389466,0,2199,649553.0,0.0,48007.71428571428,non_track,2023-03-05,2023-03-18,2023-03-19,2023-03-31,2023-04-01,2023-04-10,0.0,37.0,0.0,0.0,2.8461538461538463,0.0,3
623663320338,youtube,Lucy_Moran,Behind_the_mask,video_views,384327699947,URL,2023-01-24,168.633937079,229713,35928,3231,0,3263,0,0,0,0,0,0,2023-02-02,10,232944,0,32,86330.0,114950.0,8501.714285714286,non_track,2023-01-10,2023-01-23,2023-01-24,2023-02-02,2023-02-03,2023-02-12,0.0,40.0,14.0,0.0,4.0,1.4,4
628767884637,google,The_Lady_in_the_Radiator,Dont_Do_Anything_(I_Wouldnt_Do),other,67896315109,,2023-01-30,1280.977858949,1210612,42728,0,14199,0,0,0,0,0,0,30,2023-03-23,53,1210612,14229,0,1187341.0,292260.0,8064.5,non_track,2023-01-16,2023-01-29,2023-01-30,2023-03-23,2023-03-24,2023-04-02,12.0,170.0,7.0,0.8571428571428571,3.207547169811321,0.7,7
630792557687,youtube,Gordon_Cole,Amulet,video_views,663102993334,Album URI,2023-01-13,561.548523833,45864,6799,23921,67,35412,0,0,0,0,0,0,2023-01-20,8,69785,67,11491,162460.0,135125.0,10642.07142857143,non_track,2022-12-30,2023-01-12,2023-01-13,2023-01-20,2023-01-21,2023-01-30,0.0,8.0,0.0,0.0,1.0,0.0,1
632315574147,youtube,Gordon_Cole,Rita_Appears,video_views,663102993334,Track URI,2023-03-17,423.37751289100004,502104,41933,6763,0,9131,0,0,0,0,0,0,2023-03-31,15,508867,0,2368,326512.0,0.0,14647.92857142857,track,2023-03-03,2023-03-16,2023-03-17,2023-03-31,2023-04-01,2023-04-10,0.0,57.0,0.0,0.0,3.8,0.0,4
650735971704,youtube,Windom_Earle,Full_Moon,video_views,751240531101,URL,2023-03-26,152.88357116,10739,1845,6771,8,8951,0,0,0,0,0,0,2023-03-31,6,17510,8,2180,51828.0,0.0,13183.57142857143,non_track,2023-03-12,2023-03-25,2023-03-26,2023-03-31,2023-04-01,2023-04-10,3.0,0.0,0.0,0.21428571428571427,0.0,0.0,0
657031133358,youtube,Annie_Blackburn,Together_at_last,video_views,616610447432,Track URI,2023-02-14,561.5184295,42887,6713,25695,114,34292,0,0,0,0,0,0,2023-02-20,7,68582,114,8597,0.0,0.0,0.0,track,2023-01-31,2023-02-13,2023-02-14,2023-02-20,2023-02-21,2023-03-02,21.0,10.0,6.0,1.5,1.4285714285714286,0.6,2
672434555969,youtube,Piter_De_Vries,Man_in_Moon,video_views,53466793668,Track URI,2023-01-22,281.17630078,23491,2601,12435,46,17542,0,0,0,0,0,0,2023-01-31,10,35926,46,5107,0.0,0.0,0.0,track,2023-01-08,2023-01-21,2023-01-22,2023-01-31,2023-02-01,2023-02-10,1.0,10.0,4.0,0.07142857142857142,1.0,0.4,1
683487479398,youtube,The_Fireman,Delete,video_views,265925730908,Track URI,2023-03-10,280.490894371,211668,83115,3996,0,4335,0,0,0,0,0,0,2023-03-13,4,215664,0,339,847842.0,1924243.0,90818.0,track,2023-02-24,2023-03-09,2023-03-10,2023-03-13,2023-03-14,2023-03-23,3.0,8.0,8.0,0.21428571428571427,2.0,0.8,2
724589893066,youtube,Audrey_Horne,Blue_Wig,reach,122736490160,URL,2023-01-27,999.27669433,189370,25655,0,653,0,0,0,0,0,0,0,2023-02-07,12,189370,653,0,170657.0,82362.0,8531.857142857143,non_track,2023-01-13,2023-01-26,2023-01-27,2023-02-07,2023-02-08,2023-02-17,0.0,24.0,2.0,0.0,2.0,0.2,2
732927318296,snapchat,Gordon_Cole,Rita_Appears,traffic,663102993334,Track URI,2023-03-17,504.84144516,36103,2715,2884,705,0,0,0,0,0,0,0,2023-03-31,15,38987,705,0,326512.0,0.0,14647.92857142857,track,2023-03-03,2023-03-16,2023-03-17,2023-03-31,2023-04-01,2023-04-10,0.0,57.0,0.0,0.0,3.8,0.0,4
736786512444,youtube,Bobby_Peru,Silencio,video_views,903823308084,URL,2023-01-12,4041.64543495,461145,40281,287533,810,369628,0,0,0,0,0,0,2023-01-27,16,748678,810,82095,0.0,0.0,0.0,non_track,2022-12-29,2023-01-11,2023-01-12,2023-01-27,2023-01-28,2023-02-06,0.0,16.0,0.0,0.0,1.0,0.0,1
751507622453,youtube,Marietta_Fortune,No_Escape,video_views,885708690504,URL,2023-03-06,112.4321857,11009,1864,6388,26,8981,0,0,0,0,0,0,2023-03-12,7,17397,26,2593,0.0,0.0,0.0,non_track,2023-02-20,2023-03-05,2023-03-06,2023-03-12,2023-03-13,2023-03-22,9.0,14.0,20.0,0.6428571428571429,2.0,2.0,4
763068926793,youtube,Lula_Fortune,Betty_Vanishes,video_views,903864886418,Track URI,2023-01-20,281.029432396,25497,4519,14506,59,20147,0,0,0,0,0,0,2023-01-26,7,40003,59,5641,23247.0,23942.0,1985.142857142857,track,2023-01-06,2023-01-19,2023-01-20,2023-01-26,2023-01-27,2023-02-05,0.0,7.0,12.0,0.0,1.0,1.2,1
765653042578,youtube,Marietta_Fortune,No_Escape,video_views,885708690504,URL,2023-03-06,319.08506074,396468,49908,4727,0,7049,0,0,0,0,0,0,2023-03-28,23,401195,0,2322,0.0,0.0,0.0,non_track,2023-02-20,2023-03-05,2023-03-06,2023-03-28,2023-03-29,2023-04-07,9.0,30.0,3.0,0.6428571428571429,1.3043478260869565,0.3,4
767674833128,snapchat,Gurney_Halleck,Packards_Vibration,awareness,114531372146,Playlist URI,2023-01-13,449.85759996,351468,70526,33551,0,0,0,0,0,0,0,0,2023-02-13,32,385019,0,0,0.0,0.0,0.0,non_track,2022-12-30,2023-01-12,2023-01-13,2023-02-13,2023-02-14,2023-02-23,8.0,109.0,32.0,0.5714285714285714,3.40625,3.2,4
769392003177,youtube,Lady_Jessica,Psytrance,video_views,970016308958,Track URI,2023-01-23,182.01693414,288740,41613,4629,0,5518,0,0,0,0,0,0,2023-02-02,11,293369,0,889,0.0,0.0,0.0,track,2023-01-09,2023-01-22,2023-01-23,2023-02-02,2023-02-03,2023-02-12,0.0,33.0,5.0,0.0,3.0,0.5,3
770963160790,youtube,Tom_Beaumont,Signs,video_views,963210974654,Track URI,2023-03-06,478.19167850499997,479908,85037,14389,0,15047,0,0,0,0,0,0,2023-03-13,8,494297,0,658,3154844.0,2258710.0,233633.07142857142,track,2023-02-20,2023-03-05,2023-03-06,2023-03-13,2023-03-14,2023-03-23,0.0,8.0,0.0,0.0,1.0,0.0,1
782654813868,youtube,Phillip_Jeffries,Main_Street,video_views,690884148856,URL,2023-01-14,337.15202347,29102,7737,15813,93,22316,0,0,0,0,0,0,2023-01-17,4,44915,93,6503,50711.0,70068.0,8465.214285714286,non_track,2022-12-31,2023-01-13,2023-01-14,2023-01-17,2023-01-18,2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0
806653804814,youtube,Castigliane_Brothers,Unanswered_Questions,video_views,214383967636,Track URI,2023-03-26,162.9079145,10800,1996,7050,19,9253,0,0,0,0,0,0,2023-03-31,6,17850,19,2203,90961.0,0.0,29494.14285714286,track,2023-03-12,2023-03-25,2023-03-26,2023-03-31,2023-04-01,2023-04-10,12.0,9.0,0.0,0.8571428571428571,1.5,0.0,2
814468841514,youtube,Mystery_Man,Courageously,TARGET_CPV,929087636537,URL,2023-01-28,933.44861828,1449332,311639,57172,0,57171,0,0,0,0,0,0,2023-02-16,20,1506504,0,0,4019260.0,6742106.0,134523.35714285713,non_track,2023-01-14,2023-01-27,2023-01-28,2023-02-16,2023-02-17,2023-02-26,1.0,60.0,41.0,0.07142857142857142,3.0,4.1,4
815200543593,youtube,Juana_Durango,Bang_Bang_Bar,video_views,864337936717,Track URI,2023-01-13,281.374317956,25534,1434,13694,56,18914,0,0,0,0,0,0,2023-02-01,20,39228,56,5220,749271.0,1326126.0,25479.714285714286,track,2022-12-30,2023-01-12,2023-01-13,2023-02-01,2023-02-02,2023-02-11,0.0,37.0,26.0,0.0,1.85,2.6,3
833832312782,tiktok,Albert_Rosenfield,Turning_and_Returning,traffic,67799395841,Track URI,2023-03-06,550.24332344,422574,39704,421134,1499,0,9,6326,0,15,27,844,2023-03-21,16,843708,2343,6377,41436.0,19021.0,4205.642857142857,track,2023-02-20,2023-03-05,2023-03-06,2023-03-21,2023-03-22,2023-03-31,0.0,13.0,0.0,0.0,0.8125,0.0,1
833832312782,tiktok,Alice_Wakefield,Freshly_Squeezed_OJ,traffic,3154710409,Track URI,2023-03-17,925.8,673888,38200,667339,11282,0,110,17540,0,290,890,0,2023-03-29,13,1341227,11282,18830,927330.0,50700.0,30789.285714285714,track,2023-03-03,2023-03-16,2023-03-17,2023-03-29,2023-03-30,2023-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0
833832312782,tiktok,Baron_Vladimir_Harkonnen,Great_Town,traffic,537813039812,Track URI,2023-03-13,535.717256,215913,17305,214189,3844,0,131,1370,0,24,88,0,2023-03-31,19,430102,3844,1613,174433.0,0.0,7691.857142857143,track,2023-02-27,2023-03-12,2023-03-13,2023-03-31,2023-04-01,2023-04-10,8.0,0.0,0.0,0.5714285714285714,0.0,0.0,0
833832312782,tiktok,Ben_Horne,Closet_Hiding,reach,62660583005,Track URI,2023-03-27,749.856387,362994,56967,361260,1058,0,3,4784,0,24,92,0,2023-03-31,5,724254,1058,4903,14541.0,0.0,2369.285714285714,track,2023-03-13,2023-03-26,2023-03-27,2023-03-31,2023-04-01,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0
833832312782,tiktok,Betty_Elms,Option_A,traffic,778416221539,Track URI,2023-02-28,617.2,299113,36136,296070,2929,0,45,1067,0,7,124,0,2023-03-17,18,595183,2929,1243,888524.0,339308.0,30453.285714285714,track,2023-02-14,2023-02-27,2023-02-28,2023-03-17,2023-03-18,2023-03-27,5.0,33.0,12.0,0.35714285714285715,1.8333333333333333,1.2,2
833832312782,tiktok,Bobby_Peru,Laura_Sees,traffic,903823308084,Track URI,2023-03-07,281.161,230280,22254,229305,1831,0,19,2535,0,4,178,1262,2023-03-26,20,459585,3093,2736,470439.0,84293.0,12572.57142857143,track,2023-02-21,2023-03-06,2023-03-07,2023-03-26,2023-03-27,2023-04-05,6.0,54.0,0.0,0.42857142857142855,2.7,0.0,4
833832312782,tiktok,Catherine_Martell,Endlessly,engagement,778313175450,Track URI,2023-03-17,1124.64400004,480993,36247,479480,1757,0,23,8310,0,34,233,0,2023-03-30,14,960473,1757,8600,860440.0,0.0,55249.142857142855,track,2023-03-03,2023-03-16,2023-03-17,2023-03-30,2023-03-31,2023-04-09,34.0,25.0,1.0,2.4285714285714284,1.7857142857142858,0.1,2
833832312782,tiktok,Chani,Tied_Up,reach,940297440225,Track URI,2023-03-03,562.322,535452,103283,534092,1463,0,8,4231,0,8,166,0,2023-03-17,15,1069544,1463,4413,1160956.0,639140.0,57136.42857142857,track,2023-02-17,2023-03-02,2023-03-03,2023-03-17,2023-03-18,2023-03-27,0.0,15.0,7.0,0.0,1.0,0.7,1
833832312782,tiktok,Count_Fenring,Red_Curtains,traffic,511340909446,Track URI,2023-03-05,1124.644,881902,24255,878950,26084,0,38,24811,0,46,1873,20587,2023-03-28,24,1760852,46671,26768,0.0,0.0,0.0,track,2023-02-19,2023-03-04,2023-03-05,2023-03-28,2023-03-29,2023-04-07,0.0,16.0,2.0,0.0,0.6666666666666666,0.2,1
833832312782,tiktok,Cynthia,Agoraphobia,traffic,103577805634,Track URI,2023-03-17,1686.966,969299,200143,966035,5606,0,63,11338,0,88,403,4667,2023-03-27,11,1935334,10273,11892,182873.0,51737.0,16798.785714285714,track,2023-03-03,2023-03-16,2023-03-17,2023-03-27,2023-03-28,2023-04-06,21.0,27.0,2.0,1.5,2.4545454545454546,0.2,3
833832312782,tiktok,Gordon_Cole,Rita_Appears,traffic,663102993334,Track URI,2023-03-20,562.322,425369,39533,423505,3239,0,7,7091,0,5,89,2632,2023-03-31,12,848874,5871,7192,219005.0,0.0,20275.5,track,2023-03-06,2023-03-19,2023-03-20,2023-03-31,2023-04-01,2023-04-10,12.0,48.0,0.0,0.8571428571428571,4.0,0.0,4
833832312782,tiktok,Josie_Packard,The_Black_Lodge,traffic,270978214286,Track URI,2023-03-13,449.8576,269206,26327,268199,12863,0,11,4009,0,15,414,9066,2023-03-27,15,537405,21929,4449,93716.0,16529.0,7289.642857142857,track,2023-02-27,2023-03-12,2023-03-13,2023-03-27,2023-03-28,2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0
833832312782,tiktok,Julee_Cruise_Herself,Moon_Dance,traffic,858742406523,Track URI,2023-03-19,390.29645376,232477,21361,231800,1238,0,1,77,0,1,7,947,2023-03-31,13,464277,2185,86,649553.0,0.0,48007.71428571428,track,2023-03-05,2023-03-18,2023-03-19,2023-03-31,2023-04-01,2023-04-10,0.0,37.0,0.0,0.0,2.8461538461538463,0.0,3
833832312782,tiktok,Lady_Jessica,Llorando,traffic,970016308958,Track URI,2023-03-25,298.15437084,166518,20962,165720,1928,0,29,1954,0,5,47,1511,2023-03-31,7,332238,3439,2035,0.0,0.0,0.0,track,2023-03-11,2023-03-24,2023-03-25,2023-03-31,2023-04-01,2023-04-10,0.0,21.0,0.0,0.0,3.0,0.0,3
833832312782,tiktok,Monica_Bellucci_Herself,Ship_Sailed,traffic,137277385600,Track URI,2023-02-26,2468.8,1569683,148062,1559712,6028,0,8,3132,0,11,77,0,2023-03-31,34,3129395,6028,3228,0.0,0.0,0.0,track,2023-02-12,2023-02-25,2023-02-26,2023-03-31,2023-04-01,2023-04-10,10.0,40.0,0.0,0.7142857142857143,1.1764705882352942,0.0,2
833832312782,tiktok,Mr_Eddy,Do_It_for_Van_Gogh,traffic,666699650709,URL,2023-03-26,171.58359774000002,163071,21075,0,498,0,20,397,0,4,32,0,2023-03-31,6,163071,498,453,0.0,0.0,0.0,non_track,2023-03-12,2023-03-25,2023-03-26,2023-03-31,2023-04-01,2023-04-10,0.0,12.0,0.0,0.0,2.0,0.0,2
833832312782,tiktok,Nadine_Hurley,Chance_Taken,traffic,318733585791,URL,2023-03-17,2105.34481436,1554940,163516,1549865,9936,0,126,4971,0,45,123,8806,2023-03-31,15,3104805,18742,5265,0.0,0.0,0.0,non_track,2023-03-03,2023-03-16,2023-03-17,2023-03-31,2023-04-01,2023-04-10,0.0,14.0,0.0,0.0,0.9333333333333333,0.0,1
833832312782,tiktok,Norma_Jennings,Unflinchingly,reach,469137554721,Track URI,2023-03-07,370.233592,572176,50348,570522,0,0,5,4521,0,13,77,0,2023-03-24,18,1142698,0,4616,0.0,455299.0,0.0,track,2023-02-21,2023-03-06,2023-03-07,2023-03-24,2023-03-25,2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0
833832312782,tiktok,Pete_Dayton,Watching_Eyes,reach,511622323131,Track URI,2023-03-21,9421.10904866,6085405,461134,6059909,12617,0,146,38376,0,55,588,0,2023-03-31,11,12145314,12617,39165,1070692.0,0.0,189128.2142857143,track,2023-03-07,2023-03-20,2023-03-21,2023-03-31,2023-04-01,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0
833832312782,tiktok,Shelly_Johnson,Sometimes_Always,reach,390712864216,Track URI,2023-03-18,308.6,203930,13479,201094,321,0,7,412,0,1,6,0,2023-03-30,13,405024,321,426,314500.0,0.0,10389.5,track,2023-03-04,2023-03-17,2023-03-18,2023-03-30,2023-03-31,2023-04-09,0.0,13.0,0.0,0.0,1.0,0.0,1
833832312782,tiktok,The_Man_from_Another_Place,On_the_Run,reach,237893473635,URL,2023-03-21,424.66893708,706235,115745,703855,0,0,1,4287,0,5,72,0,2023-03-31,11,1410090,0,4365,0.0,0.0,0.0,non_track,2023-03-07,2023-03-20,2023-03-21,2023-03-31,2023-04-01,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0
833832312782,tiktok,Thufir_Hawat,Blinded_by_Light,reach,934220809429,Track URI,2023-03-24,393.6254,490340,41271,488768,695,0,6,585,0,3,16,0,2023-03-31,8,979108,695,610,0.0,0.0,0.0,track,2023-03-10,2023-03-23,2023-03-24,2023-03-31,2023-04-01,2023-04-10,14.0,4.0,0.0,1.0,0.5,0.0,1
833832312782,tiktok,Thufir_Hawat,Conceptual_Art,reach,934220809429,Track URI,2023-03-28,130.458704,196567,26921,195931,291,0,2,490,0,1,11,0,2023-03-31,4,392498,291,504,0.0,0.0,0.0,track,2023-03-14,2023-03-27,2023-03-28,2023-03-31,2023-04-01,2023-04-10,14.0,0.0,0.0,1.0,0.0,0.0,0
833832312782,tiktok,Thufir_Hawat,Fly_Me_to_Moon,reach,934220809429,Track URI,2023-03-24,393.6254,495405,40826,493765,782,0,3,886,0,6,18,0,2023-03-31,8,989170,782,913,4926242.0,0.0,627277.1428571428,track,2023-03-10,2023-03-23,2023-03-24,2023-03-31,2023-04-01,2023-04-10,14.0,4.0,0.0,1.0,0.5,0.0,1
833832312782,tiktok,Thufir_Hawat,We_Live_Inside_a_Dream,reach,934220809429,Track URI,2023-03-24,393.6254,475183,52250,473685,779,0,12,736,0,4,11,0,2023-03-31,8,948868,779,763,4926242.0,0.0,627277.1428571428,track,2023-03-10,2023-03-23,2023-03-24,2023-03-31,2023-04-01,2023-04-10,14.0,4.0,0.0,1.0,0.5,0.0,1
837101791497,youtube,Glossu_Rabban,Attic_Discovery,reach,42863528974,Playlist URI,2023-03-07,0.21685948,44,12,1,0,2,0,0,0,0,0,0,2023-03-14,8,45,0,1,303682.0,441245.0,34411.78571428572,non_track,2023-02-21,2023-03-06,2023-03-07,2023-03-14,2023-03-15,2023-03-24,14.0,25.0,17.0,1.0,3.125,1.7,4
870868644800,youtube,Lucy_Moran,Behind_the_mask,video_views,384327699947,URL,2023-01-24,168.674330925,14152,1701,8068,35,11425,0,0,0,0,0,0,2023-02-02,10,22220,35,3357,86330.0,114950.0,8501.714285714286,non_track,2023-01-10,2023-01-23,2023-01-24,2023-02-02,2023-02-03,2023-02-12,0.0,40.0,14.0,0.0,4.0,1.4,4
877440188104,youtube,Killer_BOB,Cosmos,video_views,60541139717,Album URI,2023-03-25,503.361513788,492302,117930,9478,0,10252,0,0,0,0,0,0,2023-03-31,7,501780,0,774,0.0,0.0,0.0,non_track,2023-03-11,2023-03-24,2023-03-25,2023-03-31,2023-04-01,2023-04-10,14.0,28.0,0.0,1.0,4.0,0.0,4
886899129886,youtube,Coco,Blue_Velvet,video_views,187337675796,Track URI,2023-02-15,281.01891023,22391,3889,12149,24,16850,0,0,0,0,0,0,2023-02-20,6,34540,24,4701,0.0,0.0,0.0,track,2023-02-01,2023-02-14,2023-02-15,2023-02-20,2023-02-21,2023-03-02,1.0,12.0,3.0,0.07142857142857142,2.0,0.3,2
904216977596,youtube,Cynthia,Agoraphobia,video_views,103577805634,Track URI,2023-03-10,281.11680823,21162,1772,13607,45,17715,0,0,0,0,0,0,2023-03-24,15,34769,45,4108,244144.0,104640.0,17385.285714285714,track,2023-02-24,2023-03-09,2023-03-10,2023-03-24,2023-03-25,2023-04-03,0.0,38.0,8.0,0.0,2.533333333333333,0.8,3
907994633766,youtube,Castigliane_Brothers,Crysknife,video_views,214383967636,Album URI,2023-02-27,279.74438379,257622,35310,5578,0,6019,0,0,0,0,0,0,2023-03-07,9,263200,0,441,52496.0,279916.0,5595.571428571428,non_track,2023-02-13,2023-02-26,2023-02-27,2023-03-07,2023-03-08,2023-03-17,10.0,14.0,4.0,0.7142857142857143,1.5555555555555556,0.4,2
924027905131,youtube,Lula_Fortune,Betty_Vanishes,video_views,903864886418,Track URI,2023-01-20,281.215150477,389063,79340,8267,0,9339,0,0,0,0,0,0,2023-01-26,7,397330,0,1072,23247.0,23942.0,1985.142857142857,track,2023-01-06,2023-01-19,2023-01-20,2023-01-26,2023-01-27,2023-02-05,0.0,7.0,12.0,0.0,1.0,1.2,1
